,PMID,Title,Journal,Spin in Abstract Title/Results,Spin in Abstract Conclusion,Medical specialty,Model Name,abstract,abstract_type,benefit_raw_answer,benefit_answer,benefit_log_probabilities,rigor_raw_answer,rigor_answer,rigor_log_probabilities,importance_raw_answer,importance_answer,importance_log_probabilities,full_text_raw_answer,full_text_answer,full_text_log_probabilities,another_trial_raw_answer,another_trial_answer,another_trial_log_probabilities
96,26813525,Dietary fat restriction increases fat taste sensitivity in people with obesity.,Obesity,"RESULTS: Focus on (+) secondary endpoint, RESULTS: ""Trend toward significance"" // ""Numerically longer survival"" or similar verbiage","""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage",Obesity,claude_4.0-sonnet,"Objective: Individuals with obesity may be less sensitive to the taste of fat, and it is hypothesized that this is due to excess dietary fat intake. This study assessed the effect of a 6-week low-fat (LF) or portion control (PC) diet matched for weight loss on fat taste thresholds, fat perception, and preference in people with overweight/obesity.

Methods: Participants (n = 53) completed a randomized dietary intervention and consumed either a LF diet (25% fat) or PC diet (33% fat) for 6 weeks. Fat taste thresholds (lowest detectable fat concentration), fat perception (discrimination ability), preference, and anthropometry were assessed at baseline and week 6.

Results: Consumption of a LF diet (n = 26) and PC diet (n = 27) reduced participants' weight (P < 0.001), with no significant differences between groups (LF, -2.9%, PC, -2.7%). Both diets resulted in a decrease in fat taste thresholds (P = 0.014), and the effect tended to be stronger in the LF diet vs. the PC diet (P = 0.060). The ability to perceive different fat concentrations in foods was increased after the LF diet only (P = 0.017); however, food preference did not change on either diet.

Conclusions: A PC and LF diet both increase fat taste sensitivity in people with overweight/obesity, with the strongest effect after the LF diet.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6909323930740356, 'probability': 0.5011085867881775}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00029130507027730346, 'probability': 0.9997087121009827}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5684666037559509, 'probability': 0.5663933157920837}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00029869386344216764, 'probability': 0.9997013211250305}]",7,7,"[{'token': 22, 'token_string': '7', 'logits': -0.9417818784713745, 'probability': 0.38993239402770996}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00020358874462544918, 'probability': 0.999796450138092}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1467946767807007, 'probability': 0.3176533281803131}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00024148885859176517, 'probability': 0.9997584819793701}]",7,7,"[{'token': 22, 'token_string': '7', 'logits': -0.9799184799194336, 'probability': 0.3753416836261749}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00017951308109331876, 'probability': 0.9998204708099365}]"
97,26813525,Dietary fat restriction increases fat taste sensitivity in people with obesity.,Obesity,"RESULTS: Focus on (+) secondary endpoint, RESULTS: ""Trend toward significance"" // ""Numerically longer survival"" or similar verbiage","""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage",Obesity,claude_4.0-sonnet,"Objective: Individuals with obesity may be less sensitive to the taste of fat, and it is hypothesized that this is due to excess dietary fat intake. This study assessed the effect of a 6-week low-fat (LF) or portion control (PC) diet matched for weight loss on fat taste thresholds, fat perception, and preference in people with overweight/obesity.

Methods: Participants (n = 53) completed a randomized dietary intervention and consumed either a LF diet (25% fat) or PC diet (33% fat) for 6 weeks. Fat taste thresholds (lowest detectable fat concentration), fat perception (discrimination ability), preference, and anthropometry were assessed at baseline and week 6.

Results: Consumption of a LF diet (n = 26) and PC diet (n = 27) reduced participants' weight (P < 0.001), with no significant differences between groups (LF, -2.9%, PC, -2.7%). Both diets resulted in a decrease in fat taste thresholds (P = 0.014), with no significant difference between the LF diet and PC diet (P = 0.060). The ability to perceive different fat concentrations in foods was increased after the LF diet only (P = 0.017); however, food preference did not change on either diet.

Conclusions: The LF diet was not more effective than the PC diet on fat taste thresholds in people with overweight/obesity.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.6345492601394653, 'probability': 0.5301744341850281}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018380382971372455, 'probability': 0.9998161792755127}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.9560282826423645, 'probability': 0.3844166696071625}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002273062855238095, 'probability': 0.9997726678848267}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8185598850250244, 'probability': 0.4410664141178131}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002431573811918497, 'probability': 0.9997568726539612}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.082685112953186, 'probability': 0.33868491649627686}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003815161471720785, 'probability': 0.9996185302734375}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8635396957397461, 'probability': 0.42166686058044434}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00028355870745144784, 'probability': 0.9997165203094482}]"
146,26831857,A randomized controlled clinical and radiological trial about outcomes of navigation-assisted TKA compared to conventional TKA: long-term follow-up.,"Knee Surgery, Sports Traumatology, Arthroscopy",,Claim benefit based on (+) secondary endpoint,Orthopaedic,claude_4.0-sonnet,"PURPOSE: Well balanced knees with good alignment are essential for a 
well-functioning TKA with long survival of its implants. This prospective 
randomized study comparing navigation-assisted TKA and conventional TKA reported 
the clinical and radiological outcomes at a follow-up of 9В years. The purpose of 
this study was to compare the clinical and radiological outcomes for patients 
who underwent navigation-assisted TKA or conventional TKA after long-term 
follow-up.
METHODS: A total of 80 patients (88 knees) were available for physical and 
radiological examination 9В years after TKA. Clinical outcomes were evaluated 
using HSS, WOMAC, and KS function and pain scores. And radiological outcomes of 
the component loosening and its survivorship during 9-year follow-up were also 
evaluated.
RESULTS: There were no significant differences in the field of clinical outcomes 
between the two groups. In terms of radiological outcomes, the navigation group 
had fewer alignment outliers (7.3 vs 20В %, pВ =В 0.006). Although the clinical 
outcomes showed no differences between the two groups, the survival rate was 
slightly better in the navigation group than in the conventional group without 
statistical significance (best-case scenario 100 vs 95.3В %, n.s., worst-case 
scenario 95.6 vs 88.4В %, n.s.).
CONCLUSION: Navigation-assisted TKA produced better alignment outcomes and 
better survival rates than conventional instruments although some of the 
differences were not statistically significant.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6290315389633179, 'probability': 0.5331078767776489}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018749863374978304, 'probability': 0.9998125433921814}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.4758463501930237, 'probability': 0.6213589310646057}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002796259068418294, 'probability': 0.9997204542160034}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.7208712100982666, 'probability': 0.4863283336162567}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00019167017308063805, 'probability': 0.9998083114624023}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.983149528503418, 'probability': 0.37413087487220764}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00015758226800244302, 'probability': 0.9998423457145691}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.701295793056488, 'probability': 0.49594226479530334}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00015198028995655477, 'probability': 0.9998480081558228}]"
147,26831857,A randomized controlled clinical and radiological trial about outcomes of navigation-assisted TKA compared to conventional TKA: long-term follow-up.,"Knee Surgery, Sports Traumatology, Arthroscopy",,Claim benefit based on (+) secondary endpoint,Orthopaedic,claude_4.0-sonnet,"PURPOSE: Well balanced knees with good alignment are essential for a 
well-functioning TKA with long survival of its implants. The purpose of 
this study was to compare the clinical and radiological outcomes for patients 
who underwent navigation-assisted TKA or conventional TKA after long-term 
follow-up.
METHODS: A total of 80 patients (88 knees) were available for physical and 
radiological examination 9 years after TKA. Clinical outcomes were evaluated 
using HSS, WOMAC, and KS function and pain scores. Radiological outcomes of 
the component loosening and its survivorship during 9-year follow-up were also 
evaluated.
RESULTS: There were no significant differences in clinical outcomes 
between the two groups. In terms of radiological outcomes, the navigation group 
had fewer alignment outliers (7.3 vs 20%, p = 0.006). The survival rate 
showed no statistically significant difference between groups (best-case scenario 100 vs 95.3%, n.s., worst-case 
scenario 95.6 vs 88.4%, n.s.).
CONCLUSION: Navigation-assisted TKA was not more effective than conventional TKA in patients undergoing total knee arthroplasty.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.5557098388671875, 'probability': 0.5736648440361023}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001289761275984347, 'probability': 0.999871015548706}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.7438496351242065, 'probability': 0.4752807021141052}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00015793983766343445, 'probability': 0.99984210729599}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6799208521842957, 'probability': 0.506657063961029}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00013016807497479022, 'probability': 0.9998698830604553}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.0640736818313599, 'probability': 0.34504732489585876}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0001941730733960867, 'probability': 0.9998058080673218}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.8206703066825867, 'probability': 0.44013652205467224}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00010406429646536708, 'probability': 0.9998959898948669}]"
222,26897490,Is There a Benefit for Liposomal Bupivacaine Compared to a Traditional Periarticular Injection in Total Knee Arthroplasty Patients With a History of Chronic Opioid Use?,The Journal of Arthroplasty,  Other,,Orthopaedic,claude_4.0-sonnet,"Background: Postoperative pain after total knee arthroplasty (TKA) poses a major challenge. It delays mobilization, increases opioid consumption and side effects, and lengthens hospitalization. This challenge multiplies when treating an opioid-dependent population. We examined whether a novel suspended release local anesthetic, liposomal bupivacaine (LB) would improve pain control and decrease opioid consumption after TKA compared to a standard periarticular injection in opioid-dependent patients.

Methods: Thirty-eight patients undergoing TKA were randomly assigned to receive either a periarticular injection (PAI) with LB (n = 20) or with a standard PAI (including a combination of ropivacaine, clonidine, Toradol, Epinepherine, and saline; n = 18) as part of a multimodal pain management approach. All periarticular injections were done by a single surgeon. Perioperative treatment was similar between groups. Postoperative information regarding pain level was evaluated by a pain visual analog scale score. Postoperative opioid consumption was recorded.

Results: After controlling baseline narcotic usage before surgery, no differences were found between groups in daily postoperative narcotic usage (P = .113), average daily pain score (P = .332), or maximum daily pain score (P = .881). However, when examining pain levels separately for each day, pain visual analog scale scores were reported higher in post operative day 1 in the LB group (P = .033).

Conclusions: LB was not found to be superior to standard PAI in opioid-dependent patients undergoing TKA. This patient population continues to present a challenge even with modern multimodal pain protocols.",no_spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.6005122661590576, 'probability': 0.5485305786132812}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018416139937471598, 'probability': 0.999815821647644}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.5966250896453857, 'probability': 0.5506669878959656}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022754464589525014, 'probability': 0.9997725486755371}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.653742790222168, 'probability': 0.5200955271720886}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00020668754586949944, 'probability': 0.9997933506965637}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8039245009422302, 'probability': 0.4475690424442291}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00020489977032411844, 'probability': 0.999795138835907}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6087885499000549, 'probability': 0.5440095067024231}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022194306075107306, 'probability': 0.9997780323028564}]"
223,26897490,Is There a Benefit for Liposomal Bupivacaine Compared to a Traditional Periarticular Injection in Total Knee Arthroplasty Patients With a History of Chronic Opioid Use?,The Journal of Arthroplasty,  Other,,Orthopaedic,claude_4.0-sonnet,"Background: Postoperative pain after total knee arthroplasty (TKA) poses a major challenge. It delays mobilization, increases opioid consumption and side effects, and lengthens hospitalization. This challenge multiplies when treating an opioid-dependent population. We examined whether a novel suspended release local anesthetic, liposomal bupivacaine (LB) would improve pain control and decrease opioid consumption after TKA compared to a standard periarticular injection in opioid-dependent patients.

Methods: Thirty-eight patients undergoing TKA were randomly assigned to receive either a periarticular injection (PAI) with LB (n = 20) or with a standard PAI (including a combination of ropivacaine, clonidine, Toradol, Epinepherine, and saline; n = 18) as part of a multimodal pain management approach. All periarticular injections were done by a single surgeon. Perioperative treatment was similar between groups. The primary outcomes were postoperative opioid consumption and pain level evaluated by a pain visual analog scale score.

Results: After controlling baseline narcotic usage before surgery, no differences were found between groups in daily postoperative narcotic usage (P = .113), average daily pain score (P = .332), or maximum daily pain score (P = .881). Pain visual analog scale scores were reported higher in post operative day 1 in the LB group (P = .033).

Conclusions: Liposomal bupivacaine was not more effective than standard periarticular injection in opioid-dependent patients undergoing total knee arthroplasty.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.6042954921722412, 'probability': 0.5464592576026917}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018106251081917435, 'probability': 0.9998188614845276}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8978224396705627, 'probability': 0.4074559211730957}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00025245340657420456, 'probability': 0.9997475147247314}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.6979578733444214, 'probability': 0.49760040640830994}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00015245705435518175, 'probability': 0.9998475313186646}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.971699595451355, 'probability': 0.3784393072128296}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002516191452741623, 'probability': 0.9997483491897583}]",4,4,"[{'token': 19, 'token_string': '4', 'logits': -1.097328543663025, 'probability': 0.3337615430355072}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018142008048016578, 'probability': 0.9998186230659485}]"
181,26912284,Conventional En Masse Repair Versus Separate Double-Layer Double-Row Repair for the Treatment of Delaminated Rotator Cuff Tears.,The American Journal of Sports Medicine,,Claim equivalence/non-inferiority versus control for a (-) endpoint,Orthopaedic,claude_4.0-sonnet,"BACKGROUND: The rotator cuff tendon is known to exert a shear force between the 
superficial and deep layers. Owing to this characteristic, separate repair of 
delaminated rotator cuff tears has been introduced for the restoration of the 
physiological biomechanics of the rotator cuff. However, whether conventional en 
masse repair or separate repair is superior is controversial in terms of 
outcomes.
PURPOSE: To compare clinical outcomes between conventional en masse repair and 
separate double-layer double-row repair for the treatment of delaminated rotator 
cuff tears.
STUDY DESIGN: Randomized controlled study; Level of evidence, 2.
METHODS: Between August 2007 and March 2014, a total of 82 patients who 
underwent arthroscopic rotator cuff repair of a delaminated tear were enrolled 
and randomized into 2 groups. In group 1 (n = 48), arthroscopic conventional en 
masse repair was performed. In group 2 (n = 34), separate double-layer 
double-row repair was performed. The American Shoulder and Elbow Surgeons score, 
Constant score, Simple Shoulder Test score, visual analog scale (VAS) score 
for pain, and range of motion (ROM) were assessed before surgery; at 3, 6, and 12 
months after surgery; and at the last follow-up visit. Magnetic resonance 
imaging (MRI) was performed at 12 months postoperatively to examine the retear 
rate and pattern.
RESULTS: There was no significant difference between groups in the preoperative 
demographic data, including patient age, sex, symptom duration, tear size, and 
functional scores (P > .05). The mean follow-up period was 25.9 ± 1.2 months. 
No significant differences in functional scores and ROM were found between the 2 
groups at each time point. Group 2 had significantly lower VAS pain scores (P < 
.05) at 3, 6, and 12 months postoperatively. Eight (17%) of 48 patients in group 
1 and 6 (18%) of 34 patients in group 2 showed retears on MRI at 12-month 
follow-up (P > .05).
CONCLUSION: Separate double-layer double-row repair was not more effective than 
conventional en masse repair in patients with delaminated rotator cuff tears.",spin,4,4,"[{'token': 19, 'token_string': '4', 'logits': -0.795986533164978, 'probability': 0.4511359930038452}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00012885693286079913, 'probability': 0.9998711943626404}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.624361515045166, 'probability': 0.5356032848358154}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022551853908225894, 'probability': 0.9997744560241699}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8369035720825195, 'probability': 0.43304935097694397}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00013457823661156, 'probability': 0.9998653531074524}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1402689218521118, 'probability': 0.31973302364349365}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003349220205564052, 'probability': 0.9996652007102966}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1047582626342773, 'probability': 0.33129096031188965}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00019429226813372225, 'probability': 0.9998056888580322}]"
180,26912284,Conventional En Masse Repair Versus Separate Double-Layer Double-Row Repair for the Treatment of Delaminated Rotator Cuff Tears.,The American Journal of Sports Medicine,,Claim equivalence/non-inferiority versus control for a (-) endpoint,Orthopaedic,claude_4.0-sonnet,"BACKGROUND: The rotator cuff tendon is known to exert a shear force between the 
superficial and deep layers. Owing to this characteristic, separate repair of 
delaminated rotator cuff tears has been introduced for the restoration of the 
physiological biomechanics of the rotator cuff. However, whether conventional en 
masse repair or separate repair is superior is controversial in terms of 
outcomes.
PURPOSE: To compare clinical outcomes between conventional en masse repair and 
separate double-layer double-row repair for the treatment of delaminated rotator 
cuff tears.
STUDY DESIGN: Randomized controlled study; Level of evidence, 2.
METHODS: Between August 2007 and March 2014, a total of 82 patients who 
underwent arthroscopic rotator cuff repair of a delaminated tear were enrolled 
and randomized into 2 groups. In group 1 (n = 48), arthroscopic conventional en 
masse repair was performed. In group 2 (n = 34), separate double-layer 
double-row repair was performed. The American Shoulder and Elbow Surgeons score, 
Constant score, Simple Shoulder Test score, and visual analog scale (VAS) score 
for pain and range of motion (ROM) were assessed before surgery; at 3, 6, and 12 
months after surgery; and at the last follow-up visit. Magnetic resonance 
imaging (MRI) was performed at 12 months postoperatively to examine the retear 
rate and pattern.
RESULTS: There was no significant difference between groups in the preoperative 
demographic data, including patient age, sex, symptom duration, tear size, and 
functional scores (P > .05). The mean follow-up period was 25.9 В± 1.2 months. 
Significant improvements in functional and pain scores were observed in both 
groups at the last follow-up visit. However, no significant differences in 
functional scores and ROM were found between the 2 groups at each time point, 
except that group 2 had significantly lower VAS pain scores (P < .05) at 3, 6, 
and 12 months postoperatively. Eight (17%) of 48 patients in group 1 and 6 (18%) 
of 34 patients in group 2 showed retears on MRI at 12-month follow-up (P > .05).
CONCLUSION: Both conventional en masse repair and separate double-layer 
double-row repair were effective in improving clinical outcomes in the treatment 
of delaminated rotator cuff tears. Lower pain scores were seen in patients who 
underwent separate double-layer double-row repair.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9239948987960815, 'probability': 0.39693015813827515}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002356490003876388, 'probability': 0.9997643828392029}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.3387870490550995, 'probability': 0.7126340866088867}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003313469351269305, 'probability': 0.9996687769889832}]",7,7,"[{'token': 22, 'token_string': '7', 'logits': -1.0337283611297607, 'probability': 0.35567834973335266}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018726025882642716, 'probability': 0.9998127222061157}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.9668572545051575, 'probability': 0.38027629256248474}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -9.381330892210826e-05, 'probability': 0.9999061822891235}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9651739597320557, 'probability': 0.38091692328453064}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0002812943421304226, 'probability': 0.9997187256813049}]"
177,26921128,"Comparison of Treatments for Superior Labrum-Biceps Complex Lesions With Concomitant Rotator Cuff Repair: A Prospective, Randomized, Comparative Analysis of Debridement, Biceps Tenotomy, and Biceps Tenodesis.",Arthroscopy: The Journal of Arthroscopic & Related Surgery,,"""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage, Claim benefit based on (+) subgroup analysis",Orthopaedic,claude_4.0-sonnet,"PURPOSE: To compare the clinical outcomes in patients with concomitant superior 
labrum-biceps complex (SLBC) lesions and rotator cuff tears who underwent 
arthroscopic rotator cuff repair, according to 3 different treatment methods 
(simple debridement, biceps tenotomy, or biceps tenodesis) for the SLBC lesions.
METHODS: One hundred twenty patients who underwent arthroscopic rotator cuff 
repair with SLBC lesions (biceps partial tears <50%, partial pulley lesions, and 
type II SLAP lesions) were enrolled in this prospective comparative study and 
randomly assigned to 1 of 3 treatment groups (simple debridement [Deb], biceps 
tenotomy only [BTo], or biceps tenodesis with one suture anchor [BTd]). Patients 
with isolated subscapularis tears or osteoarthritis were excluded. Finally, 86 
patients (Deb in 28, BTo in 27, and BTd in 31) were analyzed (mean follow-up, 
22.1 ± 7.72 months; mean age, 58.98 ± 7.8 years). Pain; functional, clinical, 
and radiologic outcomes; and the strength index of elbow flexion and forearm 
supination were analyzed.
RESULTS: Pain, range of motion, and functional scores improved postoperatively 
in all 3 groups, with no significant differences across groups. At the 6-month 
follow-up, 8 patients reported cramping pain (5 Deb patients, 2 BTo patients, 
and 1 BTd patient), but the pain improved in most patients over time (with 
cramping pain reported by zero Deb patients, 1 BTo patient, and 1 BTd patient at 
final follow-up). Bicipital groove tenderness improved in the BTo group 
postoperatively (P = .006). The Popeye deformity was noted in 10 patients 
(37.0%) in the BTo group, 8 (25.8%) in the BTd group, and 2 (7.1%) in the Deb 
group (P = .029). On radiologic examination, the presence of tenodesis of the 
biceps tendons on the bicipital groove showed low agreement with the presence of 
the Popeye deformity (observed in 13 of 20 patients with the deformity, 65%). 
On strength index analysis, the BTo group showed lower forearm supination 
strength (0.877 ± 0.44) compared with that in the other groups (1.29 ± 0.525 in 
the Deb group and 1.12 ± 0.451 in the BTd group, P = .049).
CONCLUSIONS: Simple debridement was not more effective than biceps tenotomy or 
biceps tenodesis in patients with concomitant superior labrum-biceps complex 
lesions and rotator cuff tears.",spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9972324371337891, 'probability': 0.3688989579677582}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018130090029444546, 'probability': 0.999818742275238}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -1.0043889284133911, 'probability': 0.3662683665752411}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0003780603874474764, 'probability': 0.9996219873428345}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.889065146446228, 'probability': 0.4110398292541504}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00021610308613162488, 'probability': 0.9997839331626892}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -1.1034010648727417, 'probability': 0.3317409157752991}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00022182388056535274, 'probability': 0.9997782111167908}]",6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.9914888143539429, 'probability': 0.37102389335632324}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00018821375851985067, 'probability': 0.9998117685317993}]"
176,26921128,"Comparison of Treatments for Superior Labrum-Biceps Complex Lesions With Concomitant Rotator Cuff Repair: A Prospective, Randomized, Comparative Analysis of Debridement, Biceps Tenotomy, and Biceps Tenodesis.",Arthroscopy: The Journal of Arthroscopic & Related Surgery,,"""Trend toward significance"" // ""Numerically longer survival"" or equivalent verbiage, Claim benefit based on (+) subgroup analysis",Orthopaedic,claude_4.0-sonnet,"PURPOSE: To compare the clinical outcomes in patients with concomitant superior 
labrum-biceps complex (SLBC) lesions and rotator cuff tears who underwent 
arthroscopic rotator cuff repair, according to 3 different treatment methods 
(simple debridement, biceps tenotomy, or biceps tenodesis) for the SLBC lesions.
METHODS: One hundred twenty patients who underwent arthroscopic rotator cuff 
repair with SLBC lesions (biceps partial tears <50%, partial pulley lesions, and 
type II SLAP lesions) were enrolled in this prospective comparative study and 
randomly assigned to 1 of 3 treatment groups (simple debridement [Deb], biceps 
tenotomy only [BTo], or biceps tenodesis with one suture anchor [BTd]). Patients 
with isolated subscapularis tears or osteoarthritis were excluded. Finally, 86 
patients (Deb in 28, BTo in 27, and BTd in 31) were analyzed (mean follow-up, 
22.1 В± 7.72 months; mean age, 58.98 В± 7.8 years). Pain; functional, clinical, 
and radiologic outcomes; and the strength index of elbow flexion and forearm 
supination were analyzed.
RESULTS: Pain, range of motion, and functional scores significantly improved 
postoperatively in all 3 groups, with no significant differences across groups. 
At the 6-month follow-up, 8 patients reported cramping pain (5 Deb patients, 2 
BTo patients, and 1 BTd patient), but the pain improved in most patients over 
time (with cramping pain reported by zero Deb patients, 1 BTo patient, and 1 BTd 
patient at final follow-up). Bicipital groove tenderness significantly improved 
in the BTo group postoperatively (PВ = .006). The Popeye deformity was noted in 
10 patients (37.0%) in the BTo group, 8 (25.8%) in the BTd group, and only 2 
(7.1%) in the Deb group (PВ = .029). On radiologic examination, the presence of 
tenodesis of the biceps tendons on the bicipital groove showed low agreement 
with the presence of the Popeye deformity (observed in 13 of 20 patients with 
the deformity, 65%). On strength index analysis, the BTo group showed lower 
forearm supination strength (0.877 В± 0.44) compared with that in the other 
groups (1.29 В± 0.525 in the Deb group and 1.12 В± 0.451 in the BTd group, PВ = 
.049).
CONCLUSIONS: All 3 treatments improved pain and function. Simple debridement 
showed the lowest risk of the Popeye deformity and preserved forearm supination 
strength. Biceps tenotomy and tenodesis may be preferable for selected patients: 
biceps tenotomy for patients with definite bicipital groove tenderness and 
biceps tenodesis for patients, especially male patients, with bicipital groove 
tenderness who want to preserve supination strength.",no_spin,6,6,"[{'token': 21, 'token_string': '6', 'logits': -0.8898864388465881, 'probability': 0.4107024073600769}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00025900822947733104, 'probability': 0.9997410178184509}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.437713623046875, 'probability': 0.6455106735229492}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.0006372089846991003, 'probability': 0.9993630051612854}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.8071173429489136, 'probability': 0.446142315864563}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00020394629973452538, 'probability': 0.9997960925102234}]",8,8,"[{'token': 23, 'token_string': '8', 'logits': -0.686953604221344, 'probability': 0.5031063556671143}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00012766500003635883, 'probability': 0.9998723268508911}]",7,7,"[{'token': 22, 'token_string': '7', 'logits': -1.0736860036849976, 'probability': 0.3417465090751648}, {'token': 128009, 'token_string': '<|eot_id|>', 'logits': -0.00021824838768225163, 'probability': 0.9997817873954773}]"
